fly position,center of mass,laser status
314.34,314.34,0
304.84,304.84,0
297.02,297.02,0
293.31,293.31,0
286.79,286.79,0
278.94,278.94,0
271.22,271.22,0
266.61,266.61,0
262.36,262.36,0
255.69,255.69,0
247.13,247.13,0
239.97,239.97,0
232.94,232.94,0
223.59,223.59,0
216.23,216.23,0
212.03,212.03,0
211.45,211.45,0
210.43,210.43,0
208.72,208.72,0
209.18,209.18,0
206.53,206.53,0
199.93,199.93,0
199.93,NaN,0
199.93,210.93,0
189.76,189.76,0
174.35,174.35,0
171.8,171.8,0
171.22,171.22,0
164.04,164.04,0
156.47,156.47,0
148.29,148.29,0
145.88,145.88,0
140.97,140.97,0
134.13,134.13,0
129.46,129.46,0
125.18,125.18,0
120.52,120.52,0
113.69,113.69,0
105.82,105.82,0
103.16,103.16,0
102.52,102.52,0
101.85,101.85,0
100.51,100.51,0
88.638,88.638,0
71.005,71.005,0
70.964,70.964,0
76.665,76.665,0
77.368,77.368,0
72.648,72.648,0
70.02,70.02,0
67.763,67.763,0
60.313,60.313,0
56.07,56.07,0
52.075,52.075,0
46.44,46.44,0
43.057,43.057,0
41.175,41.175,0
35.975,35.975,0
41.482,41.482,0
37.858,37.858,0
33.79,33.79,0
32.517,32.517,0
31.085,31.085,0
28.798,28.798,0
23.66,23.66,0
23.626,23.626,0
18.873,18.873,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,NaN,0
18.873,47.395,0
47.779,47.779,0
46.394,46.394,0
52.087,52.087,0
52.693,52.693,0
50.993,50.993,0
52.204,52.204,0
53.094,53.094,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,NaN,0
53.094,69.916,0
72.741,72.741,0
74.834,74.834,0
74.248,74.248,0
77.605,77.605,0
79.957,79.957,0
83.456,83.456,0
85.763,85.763,0
87.846,87.846,0
88.05,88.05,0
90.777,90.777,0
95.887,95.887,0
104.66,104.66,0
109.44,109.44,0
113.23,113.23,0
116.93,116.93,0
120.14,120.14,0
121.81,121.81,0
126.41,126.41,0
131.5,131.5,0
133.32,133.32,0
131.47,131.47,0
136.69,136.69,0
143.91,143.91,0
150.42,150.42,0
157.46,157.46,0
162.23,162.23,0
167.65,167.65,0
171.54,171.54,0
175.72,175.72,0
183.07,183.07,0
188.72,188.72,0
192,192,0
192.5,192.5,0
194.74,194.74,0
194.8,194.8,0
197.46,197.46,0
202.16,202.16,0
213.52,213.52,0
219.1,219.1,0
222.2,222.2,0
226.5,226.5,0
231.24,231.24,0
235.67,235.67,0
241.36,241.36,0
235.22,235.22,0
245.43,245.43,0
254.44,254.44,0
262.72,262.72,0
269.54,269.54,0
272.62,272.62,0
275.88,275.88,0
278.24,278.24,0
284.81,284.81,0
289.2,289.2,0
291.83,291.83,0
292.54,292.54,0
295.7,295.7,0
294.65,294.65,0
304.09,304.09,0
311.74,311.74,0
318.61,318.61,0
324.98,324.98,0
328.01,328.01,0
330.97,330.97,0
332.55,332.55,0
332.99,332.99,0
332.52,332.52,0
333.34,333.34,0
340.53,340.53,0
351.2,351.2,0
360.13,360.13,0
368.37,368.37,0
373.09,373.09,0
375.35,375.35,0
373.59,373.59,0
371.38,371.38,0
374.93,374.93,0
381.65,381.65,0
389.2,389.2,0
393.58,393.58,0
398.03,398.03,0
402.18,402.18,0
407.96,407.96,0
415.62,415.62,0
422.43,422.43,0
429.81,429.81,0
436.35,436.35,0
442.46,442.46,0
448.91,448.91,0
456.02,456.02,0
465.24,465.24,0
468.02,468.02,0
469.66,469.66,0
472.07,472.07,0
477.34,477.34,0
483.65,483.65,0
489.2,489.2,0
491.32,491.32,0
497.39,497.39,0
504.32,504.32,0
509.77,509.77,0
517,517,0
525.68,525.68,0
532.35,532.35,0
537.29,537.29,0
536.55,536.55,0
540.69,540.69,0
543.3,543.3,0
542.2,542.2,0
542.13,542.13,0
541.73,541.73,0
535.94,535.94,0
535.49,535.49,0
543.33,543.33,0
546.35,546.35,0
559.48,559.48,0
575.2,575.2,0
581.47,581.47,0
585.89,585.89,0
585.51,585.51,0
583.83,583.83,0
587.44,587.44,0
586.42,586.42,0
591.85,591.85,0
595.71,595.71,0
600.45,600.45,0
607.07,607.07,0
610.37,610.37,0
615.68,615.68,0
617.97,617.97,0
627.02,627.02,0
632.6,632.6,0
641.32,641.32,0
649.18,649.18,0
657.03,657.03,0
662.39,662.39,0
671.49,671.49,0
680.36,680.36,0
685.42,685.42,0
690,690,0
692.76,692.76,0
690.58,690.58,0
692.98,692.98,0
689.45,689.45,0
696.74,696.74,0
702.6,702.6,0
704.14,704.14,0
706.73,706.73,0
710.29,710.29,0
715.87,715.87,0
722.15,722.15,0
726.71,726.71,0
731.45,731.45,0
736.14,736.14,0
740.39,740.39,0
743.93,743.93,0
746.25,746.25,0
749.42,749.42,0
752.16,752.16,0
755.9,755.9,0
759.24,759.24,0
760.95,760.95,0
764.01,764.01,0
764.01,NaN,0
764.01,NaN,0
764.01,NaN,0
764.01,NaN,0
764.01,NaN,0
764.01,NaN,0
764.01,NaN,0
764.01,NaN,0
764.01,NaN,0
764.01,NaN,0
764.01,742.98,0
733.76,733.76,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,743.51,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,NaN,0
733.76,730.98,0
722.98,722.98,0
727.53,727.53,0
731.88,731.88,0
730.36,730.36,0
730.36,NaN,0
730.36,NaN,0
730.36,NaN,0
730.36,719.24,0
719.8,719.8,0
714.54,714.54,0
711.94,711.94,0
711.6,711.6,0
711.21,711.21,0
707.74,707.74,0
705.82,705.82,0
704.39,704.39,0
698.88,698.88,0
695.03,695.03,0
691.51,691.51,0
688.76,688.76,0
684.02,684.02,0
677.13,677.13,0
671.29,671.29,0
667.67,667.67,0
665.93,665.93,0
663.58,663.58,0
658.79,658.79,0
652.12,652.12,0
647.16,647.16,0
644.08,644.08,0
642.62,642.62,0
638.19,638.19,0
630.9,630.9,0
624.94,624.94,0
619.12,619.12,0
612.58,612.58,0
609.43,609.43,0
604.48,604.48,0
600.97,600.97,0
594.69,594.69,0
587.93,587.93,0
581.17,581.17,0
574.83,574.83,0
568.97,568.97,0
563.87,563.87,0
556.11,556.11,0
546.44,546.44,0
542.52,542.52,0
537.35,537.35,0
530.39,530.39,0
525.05,525.05,0
517.97,517.97,0
513.04,513.04,0
506.74,506.74,0
499.95,499.95,0
495.23,495.23,0
490.9,490.9,0
486.7,486.7,0
480.45,480.45,0
472.5,472.5,0
466.12,466.12,0
460.95,460.95,0
456.51,456.51,0
452.73,452.73,0
448.79,448.79,0
445.92,445.92,0
439.32,439.32,0
428.89,428.89,0
421.56,421.56,0
414.66,414.66,0
412.44,412.44,0
409.28,409.28,0
406.18,406.18,0
400.87,400.87,0
393.02,393.02,0
386.8,386.8,0
380.99,380.99,0
375.04,375.04,0
369.09,369.09,0
359.77,359.77,0
355.04,355.04,0
350.64,350.64,0
344.57,344.57,0
336.93,336.93,0
329.63,329.63,0
325.63,325.63,0
319.33,319.33,0
309.54,309.54,0
303.73,303.73,0
299.94,299.94,0
291.39,291.39,0
281.25,281.25,0
279.04,279.04,0
272.96,272.96,0
264.21,264.21,0
254.69,254.69,0
249.26,249.26,0
243.38,243.38,0
234.92,234.92,0
227.48,227.48,0
224.09,224.09,0
217.48,217.48,0
207.74,207.74,0
198.66,198.66,0
194.31,194.31,0
188.93,188.93,0
181.51,181.51,0
172.77,172.77,0
172.58,172.58,0
166.53,166.53,0
157.24,157.24,0
149,149,0
146.85,146.85,0
142.03,142.03,0
130.54,130.54,0
123.9,123.9,0
119.41,119.41,0
113.2,113.2,0
100.73,100.73,0
97.131,97.131,0
94.958,94.958,0
91.498,91.498,0
84.501,84.501,0
76.879,76.879,0
73.061,73.061,0
72.586,72.586,0
66.954,66.954,0
63.994,63.994,0
58.32,58.32,0
56.749,56.749,0
54.161,54.161,0
48.011,48.011,0
43.353,43.353,0
43.717,43.717,0
39.386,39.386,0
37.511,37.511,0
37.552,37.552,0
35.887,35.887,0
32.601,32.601,0
26.863,26.863,0
24.916,24.916,0
24.167,24.167,0
19.916,19.916,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,NaN,0
19.916,56.916,0
19.916,NaN,0
19.916,58.252,0
56.335,56.335,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,NaN,0
56.335,42.814,0
42.478,42.478,0
47.188,47.188,0
48.307,48.307,0
51.293,51.293,0
55.033,55.033,0
61.452,61.452,0
69.984,69.984,0
77.911,77.911,0
85.235,85.235,0
90.868,90.868,0
96.226,96.226,0
101,101,0
104.23,104.23,0
108.05,108.05,0
113.23,113.23,0
119.95,119.95,0
127.84,127.84,0
134.59,134.59,0
142.29,142.29,0
150.23,150.23,0
157.82,157.82,0
165.47,165.47,0
171.81,171.81,0
174.74,174.74,0
176.64,176.64,0
180.87,180.87,0
189.65,189.65,0
198.19,198.19,0
201.54,201.54,0
206.06,206.06,0
211.35,211.35,0
217.95,217.95,0
225.23,225.23,0
230.57,230.57,0
235.6,235.6,0
239.15,239.15,0
245.05,245.05,0
250.33,250.33,0
257.65,257.65,0
264.05,264.05,0
272.9,272.9,0
281.05,281.05,0
285.87,285.87,0
292.55,292.55,0
299.28,299.28,0
307.78,307.78,0
315.28,315.28,0
323.66,323.66,0
332.85,332.85,0
340.82,340.82,0
351.64,351.64,0
360.98,360.98,0
368.38,368.38,0
373.9,373.9,0
378.14,378.14,0
382.36,382.36,0
388.98,388.98,0
397.07,397.07,0
406.17,406.17,0
414.12,414.12,0
421.39,421.39,0
421.24,421.24,0
417.93,417.93,0
416.5,416.5,0
420.11,420.11,0
431.23,431.23,0
437.28,437.28,0
442.94,442.94,0
450.02,450.02,0
458.17,458.17,0
463.34,463.34,0
468.97,468.97,0
474.04,474.04,0
478.33,478.33,0
484.8,484.8,0
492.42,492.42,0
500.26,500.26,0
508.06,508.06,0
516.57,516.57,0
525.2,525.2,0
533.95,533.95,0
537.68,537.68,0
537.18,537.18,0
528.19,528.19,0
533.21,533.21,0
540.48,540.48,0
547.39,547.39,0
553.52,553.52,0
560.43,560.43,0
567.69,567.69,0
576.39,576.39,0
585.27,585.27,0
594.82,594.82,0
604.43,604.43,0
612.87,612.87,0
623.8,623.8,0
633.47,633.47,0
640.86,640.86,0
651.85,651.85,0
662.73,662.73,0
668.38,668.38,0
675.48,675.48,0
679.23,679.23,0
682.17,682.17,0
689.09,689.09,0
695.88,695.88,0
701.61,701.61,0
706.67,706.67,0
711.52,711.52,0
716.95,716.95,0
721.34,721.34,0
725.84,725.84,0
730.23,730.23,0
735.14,735.14,0
740.17,740.17,0
744.91,744.91,0
749.07,749.07,0
752.93,752.93,0
755.83,755.83,0
757.25,757.25,0
758.99,758.99,0
761.55,761.55,0
763.25,763.25,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,757.33,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,NaN,0
763.25,732.34,0
733.54,733.54,0
730.85,730.85,0
730.85,NaN,0
730.85,729.29,0
722.36,722.36,0
723.76,723.76,0
725.83,725.83,0
724.32,724.32,0
721.58,721.58,0
717.02,717.02,0
712.78,712.78,0
712.21,712.21,0
709.02,709.02,0
710.79,710.79,0
713.95,713.95,0
715.72,715.72,0
710.05,710.05,0
700.96,700.96,0
695.03,695.03,0
686.54,686.54,0
680.35,680.35,0
674.97,674.97,0
670.3,670.3,0
663.52,663.52,0
657.73,657.73,0
653.38,653.38,0
647.51,647.51,0
640.06,640.06,0
633.86,633.86,0
628.04,628.04,0
623.26,623.26,0
617.45,617.45,0
609.76,609.76,0
605.13,605.13,0
599.33,599.33,0
592.99,592.99,0
584.02,584.02,0
578.48,578.48,0
573.18,573.18,0
566.05,566.05,0
560.54,560.54,0
558.47,558.47,0
554.32,554.32,0
548.28,548.28,0
542.28,542.28,0
536.8,536.8,0
531.45,531.45,0
524.55,524.55,0
519.54,519.54,0
515.73,515.73,0
510.83,510.83,0
504.21,504.21,0
500.35,500.35,0
496.1,496.1,0
490.54,490.54,0
481.67,481.67,0
473.78,473.78,0
469.07,469.07,0
466.81,466.81,0
461.24,461.24,0
455.05,455.05,0
449.82,449.82,0
444.28,444.28,0
439.99,439.99,0
432.84,432.84,0
424.34,424.34,0
417.5,417.5,0
410.76,410.76,0
403,403,0
395.19,395.19,0
389.18,389.18,0
382.36,382.36,0
376.86,376.86,0
372.47,372.47,0
364.73,364.73,0
356.24,356.24,0
349.54,349.54,0
345.54,345.54,0
338.73,338.73,0
330.28,330.28,0
323.41,323.41,0
318.5,318.5,0
312.93,312.93,0
304.25,304.25,0
299.86,299.86,0
298.41,298.41,0
296.51,296.51,0
289.87,289.87,0
279.74,279.74,0
270.28,270.28,0
264.39,264.39,0
259.83,259.83,0
259.51,259.51,0
253.64,253.64,0
251.83,251.83,0
246.25,246.25,0
240.26,240.26,0
232.87,232.87,0
222.92,222.92,0
212.14,212.14,0
209.08,209.08,0
208.14,208.14,0
208.22,208.22,0
203.71,203.71,0
198.42,198.42,0
188.45,188.45,0
187.37,187.37,0
180.13,180.13,0
174.84,174.84,0
169.15,169.15,0
158.96,158.96,0
153.15,153.15,0
148.85,148.85,0
144.09,144.09,0
136.69,136.69,0
128.03,128.03,0
120.46,120.46,0
110.54,110.54,0
111.39,111.39,0
109.14,109.14,0
99.766,99.766,0
88.831,88.831,0
85.086,85.086,0
79.541,79.541,0
72.888,72.888,0
65.141,65.141,0
60.747,60.747,0
56.898,56.898,0
54.52,54.52,0
54.105,54.105,0
50.915,50.915,0
45.855,45.855,0
41.776,41.776,0
38.662,38.662,0
34.969,34.969,0
31.024,31.024,0
31.081,31.081,0
30.485,30.485,0
35.735,35.735,0
30.141,30.141,0
30.085,30.085,0
24.624,24.624,0
21.112,21.112,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,NaN,0
21.112,29.416,0
36.084,36.084,0
46.19,46.19,0
45.278,45.278,0
48.755,48.755,0
48.755,NaN,0
48.755,NaN,0
48.755,NaN,0
48.755,54.26,0
56.333,56.333,0
59.536,59.536,0
55.167,55.167,0
55.167,NaN,0
55.167,NaN,0
55.167,NaN,0
55.167,77.465,0
78.74,78.74,0
76.913,76.913,0
77.768,77.768,0
75.628,75.628,0
83.582,83.582,0
88.605,88.605,0
93.014,93.014,0
94.853,94.853,0
98.203,98.203,0
99.516,99.516,0
106.62,106.62,0
110.58,110.58,0
114.7,114.7,0
116.96,116.96,0
122.8,122.8,0
127.67,127.67,0
129.91,129.91,0
133.34,133.34,0
135.77,135.77,0
140.89,140.89,0
147.09,147.09,0
152.8,152.8,0
157.15,157.15,0
162.4,162.4,0
170.85,170.85,0
178.16,178.16,0
186.01,186.01,0
191.1,191.1,0
195.91,195.91,0
200.05,200.05,0
201.45,201.45,0
201.84,201.84,0
203.27,203.27,0
210.91,210.91,0
222.12,222.12,0
232.2,232.2,0
238.14,238.14,0
243.07,243.07,0
248.21,248.21,0
255.72,255.72,0
262.87,262.87,0
266.92,266.92,0
275.36,275.36,0
281.88,281.88,0
287.85,287.85,0
293.45,293.45,0
304.56,304.56,0
314,314,0
316.44,316.44,0
319,319,0
320.08,320.08,0
320.13,320.13,0
320.5,320.5,0
330.16,330.16,0
341.52,341.52,0
349.59,349.59,0
355.14,355.14,0
363.19,363.19,0
369.54,369.54,0
371.12,371.12,0
373.75,373.75,0
380.21,380.21,0
386.03,386.03,0
391.21,391.21,0
391.4,391.4,0
393.31,393.31,0
396.27,396.27,0
401.18,401.18,0
409.27,409.27,0
417.05,417.05,0
421.67,421.67,0
429.19,429.19,0
436.26,436.26,0
443.67,443.67,0
449.3,449.3,0
452.94,452.94,0
461.08,461.08,0
464.03,464.03,0
471.47,471.47,0
478.2,478.2,0
486.17,486.17,0
493.26,493.26,0
495.86,495.86,0
495.82,495.82,0
497.88,497.88,0
504.2,504.2,0
509.93,509.93,0
515.73,515.73,0
519.69,519.69,0
523.38,523.38,0
531.54,531.54,0
536.51,536.51,0
538.22,538.22,0
538.04,538.04,0
539.11,539.11,0
544.35,544.35,0
550.84,550.84,0
559.38,559.38,0
556.61,556.61,0
553.72,553.72,0
556.13,556.13,0
559.66,559.66,0
565.55,565.55,0
575.05,575.05,0
582.79,582.79,0
592.03,592.03,0
598.84,598.84,0
607.9,607.9,0
617.37,617.37,0
627.11,627.11,0
636.01,636.01,0
642.71,642.71,0
647.63,647.63,0
648.47,648.47,0
652.11,652.11,0
657.17,657.17,0
664.21,664.21,0
669.64,669.64,0
675.38,675.38,0
681.54,681.54,0
686.26,686.26,0
693.48,693.48,0
701.14,701.14,0
708.71,708.71,0
715.19,715.19,0
720.31,720.31,0
725.27,725.27,0
729.57,729.57,0
734.45,734.45,0
739.18,739.18,0
741.98,741.98,0
742.34,742.34,0
740.1,740.1,0
744.35,744.35,0
747.1,747.1,0
749.55,749.55,0
752.14,752.14,0
755.28,755.28,0
756.98,756.98,0
760.24,760.24,0
762.27,762.27,0
764.16,764.16,0
767,766.64,0
767,NaN,0
767,NaN,0
767,NaN,0
767,NaN,0
767,NaN,0
767,NaN,0
767,NaN,0
767,NaN,0
767,756.05,0
749.36,749.36,0
750.35,750.35,0
753.62,753.62,0
751.36,751.36,0
741.88,741.88,0
741.1,741.1,0
737,737,0
737,NaN,0
737,NaN,0
737,NaN,0
737,NaN,0
737,760.66,0
761.34,761.34,0
761.34,NaN,0
761.34,NaN,0
761.34,762.55,0
761.34,NaN,0
761.34,730.98,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,734.38,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,NaN,0
761.34,750.16,0
755.04,755.04,0
753.23,753.23,0
753.23,NaN,0
753.23,NaN,0
753.23,NaN,0
753.23,NaN,0
753.23,NaN,0
753.23,NaN,0
753.23,NaN,0
753.23,NaN,0
753.23,NaN,0
753.23,763.24,0
751.57,751.57,0
751.57,NaN,0
751.57,NaN,0
751.57,NaN,0
751.57,NaN,0
751.57,735.71,0
733.83,733.83,0
729.77,729.77,0
729.77,NaN,0
729.77,NaN,0
729.77,NaN,0
729.77,NaN,0
729.77,728.76,0
729.93,729.93,0
729.72,729.72,0
727.21,727.21,0
724.4,724.4,0
721.75,721.75,0
717.34,717.34,0
715.71,715.71,0
713.96,713.96,0
704.97,704.97,0
696,696,0
687.79,687.79,0
683.08,683.08,0
677.42,677.42,0
675.24,675.24,0
671.75,671.75,0
667.31,667.31,0
664.78,664.78,0
658.13,658.13,0
651.44,651.44,0
646.74,646.74,0
642.14,642.14,0
638.62,638.62,0
633.5,633.5,0
632.12,632.12,0
628.47,628.47,0
622.58,622.58,0
616.55,616.55,0
609.42,609.42,0
602.34,602.34,0
595.23,595.23,0
588.66,588.66,0
581.66,581.66,0
577.53,577.53,0
574.1,574.1,0
568.3,568.3,0
560.45,560.45,0
551.95,551.95,0
545.77,545.77,0
537.84,537.84,0
530.87,530.87,0
525.24,525.24,0
521.21,521.21,0
516.98,516.98,0
511.06,511.06,0
504.59,504.59,0
499.96,499.96,0
494.6,494.6,0
487.25,487.25,0
479.38,479.38,0
473.51,473.51,0
465.94,465.94,0
458.42,458.42,0
450.65,450.65,0
443.5,443.5,0
435.81,435.81,0
429.18,429.18,0
422.35,422.35,0
417.71,417.71,0
411.89,411.89,0
403.18,403.18,0
396.66,396.66,0
390.26,390.26,0
381.21,381.21,0
371,371,0
362.41,362.41,0
353.76,353.76,0
348.51,348.51,0
344.11,344.11,0
336.52,336.52,0
327.25,327.25,0
319.75,319.75,0
312.91,312.91,0
305.31,305.31,0
297.41,297.41,0
289.18,289.18,0
280.19,280.19,0
272.21,272.21,0
267.4,267.4,0
264.42,264.42,0
261.31,261.31,0
253.99,253.99,0
243.83,243.83,0
236.4,236.4,0
230.32,230.32,0
232.76,232.76,0
238.22,238.22,0
234.26,234.26,0
223.65,223.65,0
219,219,0
209.93,209.93,0
199.24,199.24,0
191.36,191.36,0
186.9,186.9,0
185.35,185.35,0
179.05,179.05,0
170.82,170.82,0
165.21,165.21,0
162.22,162.22,0
151.58,151.58,0
144.55,144.55,0
137.85,137.85,0
130.17,130.17,0
127.52,127.52,0
122.86,122.86,0
118.48,118.48,0
112.08,112.08,0
107.02,107.02,0
97.924,97.924,0
93.089,93.089,0
83.719,83.719,0
76.34,76.34,0
71.14,71.14,0
69.185,69.185,0
63.868,63.868,0
58.968,58.968,0
58.921,58.921,0
56.334,56.334,0
51.727,51.727,0
46.925,46.925,0
45.233,45.233,0
41.547,41.547,0
38.32,38.32,0
33.576,33.576,0
30.069,30.069,0
30.779,30.779,0
29.18,29.18,0
30.317,30.317,0
31.312,31.312,0
21.552,21.552,0
24.212,24.212,0
21.916,21.916,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,27.156,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,NaN,0
21.916,38.34,0
43.766,43.766,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,NaN,0
43.766,47.175,0
46.375,46.375,0
49.224,49.224,0
52.591,52.591,0
59.302,59.302,0
65.922,65.922,0
73.276,73.276,0
80.204,80.204,0
87.359,87.359,0
95.939,95.939,0
102.69,102.69,0
109.46,109.46,0
115.06,115.06,0
122.17,122.17,0
130.78,130.78,0
138.63,138.63,0
146.36,146.36,0
153.83,153.83,0
161.67,161.67,0
168.82,168.82,0
175.33,175.33,0
183.25,183.25,0
190.46,190.46,0
196.61,196.61,0
200.58,200.58,0
205.5,205.5,0
209.97,209.97,0
215.04,215.04,0
221.32,221.32,0
230.49,230.49,0
240.39,240.39,0
248.89,248.89,0
252.19,252.19,0
254.63,254.63,0
258.49,258.49,0
255.54,255.54,0
256.81,256.81,0
259.25,259.25,0
264.88,264.88,0
269.49,269.49,0
270.58,270.58,0
272.39,272.39,0
276.27,276.27,0
280.95,280.95,0
288.92,288.92,0
292.39,292.39,0
298.67,298.67,0
305.7,305.7,0
310.59,310.59,0
317.11,317.11,0
323.11,323.11,0
328.98,328.98,0
337.31,337.31,0
344.88,344.88,0
351.66,351.66,0
357.67,357.67,0
365.13,365.13,0
371.51,371.51,0
379.68,379.68,0
388.23,388.23,0
395.61,395.61,0
404.93,404.93,0
415.84,415.84,0
423.15,423.15,0
424.65,424.65,0
425.53,425.53,0
427.11,427.11,0
432.19,432.19,0
440.99,440.99,0
440.29,440.29,0
444.66,444.66,0
444.66,NaN,0
444.66,NaN,0
444.66,413.04,0
444.66,440.93,0
432.89,432.89,0
440.44,440.44,0
439.85,439.85,0
447.69,447.69,0
453.89,453.89,0
458.73,458.73,0
464.91,464.91,0
470.06,470.06,0
475.1,475.1,0
481.9,481.9,0
488.94,488.94,0
495.9,495.9,0
504.2,504.2,0
511.88,511.88,0
521.46,521.46,0
531.03,531.03,0
539.16,539.16,0
548.75,548.75,0
556.5,556.5,0
564.64,564.64,0
569.52,569.52,0
575.78,575.78,0
584.33,584.33,0
590.64,590.64,0
595.72,595.72,0
601.39,601.39,0
606.78,606.78,0
610.52,610.52,0
616.61,616.61,0
621.41,621.41,0
627.53,627.53,0
633.83,633.83,0
641.95,641.95,0
649.01,649.01,0
658.66,658.66,0
668.65,668.65,0
679.07,679.07,0
690.02,690.02,0
697.33,697.33,0
701.91,701.91,0
702.77,702.77,0
704.21,704.21,0
707.05,707.05,0
710.86,710.86,0
713.59,713.59,0
714.49,714.49,0
716.84,716.84,0
720.99,720.99,0
725.44,725.44,0
727.29,727.29,0
730.86,730.86,0
733.82,733.82,0
736.75,736.75,0
738.84,738.84,0
742.28,742.28,0
746.68,746.68,0
750.66,750.66,0
754.04,754.04,0
756.17,756.17,0
758.73,758.73,0
761.16,761.16,0
762.56,762.56,0
764.87,764.87,0
764.87,NaN,0
764.87,NaN,0
764.87,NaN,0
764.87,NaN,0
764.87,NaN,0
764.87,NaN,0
764.87,NaN,0
764.87,NaN,0
764.87,749.28,0
749.2,749.2,0
749.2,NaN,0
749.2,NaN,0
749.2,NaN,0
749.2,NaN,0
749.2,NaN,0
749.2,NaN,0
749.2,NaN,0
749.2,NaN,0
749.2,762.36,0
749.2,NaN,0
749.2,755.25,0
743.21,743.21,0
743.21,NaN,0
743.21,NaN,0
743.21,NaN,0
743.21,NaN,0
743.21,NaN,0
743.21,NaN,0
743.21,NaN,0
743.21,NaN,0
743.21,NaN,0
743.21,721.89,0
721.7,721.7,0
720.21,720.21,0
719.14,719.14,0
719.35,719.35,0
719.04,719.04,0
720.3,720.3,0
721.13,721.13,0
716.61,716.61,0
711.48,711.48,0
709.63,709.63,0
707.68,707.68,0
